,user_id,grid_num,score_dif,time_constraint,in_distrib,time_x_distrib,push,time_x_push
44,3,308,0,-0.5,0.5,-0.25,0.0,-0.0
45,3,408,0,-0.5,0.5,-0.25,0.0,-0.0
46,3,206,0,-0.5,-0.5,0.25,-0.5,0.25
47,3,208,-1,-0.5,-0.5,0.25,-0.5,0.25
48,3,401,-1,-0.5,0.5,-0.25,0.0,-0.0
49,3,404,0,-0.5,0.5,-0.25,0.0,-0.0
50,3,207,0,-0.5,-0.5,0.25,-0.5,0.25
51,3,307,0,-0.5,0.5,-0.25,0.0,-0.0
52,3,402,0,-0.5,0.5,-0.25,0.0,-0.0
53,3,403,0,-0.5,0.5,-0.25,0.0,-0.0
54,3,203,-1,-0.5,-0.5,0.25,-0.5,0.25
55,3,406,-1,-0.5,0.5,-0.25,0.0,-0.0
56,3,107,-1,-0.5,-0.5,0.25,0.5,-0.25
57,3,305,0,-0.5,0.5,-0.25,0.0,-0.0
58,3,106,-1,-0.5,-0.5,0.25,0.5,-0.25
59,3,302,0,-0.5,0.5,-0.25,0.0,-0.0
60,3,303,-1,-0.5,0.5,-0.25,0.0,-0.0
61,5,403,0,-0.5,0.5,-0.25,0.0,-0.0
62,5,304,0,-0.5,0.5,-0.25,0.0,-0.0
63,5,206,0,-0.5,-0.5,0.25,-0.5,0.25
64,5,408,0,-0.5,0.5,-0.25,0.0,-0.0
65,5,301,0,-0.5,0.5,-0.25,0.0,-0.0
66,5,404,0,-0.5,0.5,-0.25,0.0,-0.0
67,5,103,-1,-0.5,-0.5,0.25,0.5,-0.25
68,5,204,0,-0.5,-0.5,0.25,-0.5,0.25
69,5,208,0,-0.5,-0.5,0.25,-0.5,0.25
70,5,202,0,-0.5,-0.5,0.25,-0.5,0.25
71,5,307,0,-0.5,0.5,-0.25,0.0,-0.0
72,5,306,0,-0.5,0.5,-0.25,0.0,-0.0
73,5,308,0,-0.5,0.5,-0.25,0.0,-0.0
74,5,401,0,-0.5,0.5,-0.25,0.0,-0.0
75,5,402,0,-0.5,0.5,-0.25,0.0,-0.0
76,5,107,-1,-0.5,-0.5,0.25,0.5,-0.25
77,5,302,0,-0.5,0.5,-0.25,0.0,-0.0
78,5,406,0,-0.5,0.5,-0.25,0.0,-0.0
79,5,405,0,-0.5,0.5,-0.25,0.0,-0.0
80,5,101,-1,-0.5,-0.5,0.25,0.5,-0.25
81,5,205,0,-0.5,-0.5,0.25,-0.5,0.25
82,6,204,0,-0.5,-0.5,0.25,-0.5,0.25
83,5,303,0,-0.5,0.5,-0.25,0.0,-0.0
84,6,302,0,-0.5,0.5,-0.25,0.0,-0.0
85,5,106,-1,-0.5,-0.5,0.25,0.5,-0.25
86,6,301,0,-0.5,0.5,-0.25,0.0,-0.0
87,6,306,-1,-0.5,0.5,-0.25,0.0,-0.0
88,4,202,-1,-0.5,-0.5,0.25,-0.5,0.25
89,4,203,-1,-0.5,-0.5,0.25,-0.5,0.25
90,5,407,0,-0.5,0.5,-0.25,0.0,-0.0
91,6,408,0,-0.5,0.5,-0.25,0.0,-0.0
92,5,104,-1,-0.5,-0.5,0.25,0.5,-0.25
93,4,407,0,-0.5,0.5,-0.25,0.0,-0.0
94,6,105,0,-0.5,-0.5,0.25,0.5,-0.25
95,6,202,0,-0.5,-0.5,0.25,-0.5,0.25
96,5,102,-1,-0.5,-0.5,0.25,0.5,-0.25
97,4,302,0,-0.5,0.5,-0.25,0.0,-0.0
98,6,305,0,-0.5,0.5,-0.25,0.0,-0.0
99,5,207,0,-0.5,-0.5,0.25,-0.5,0.25
100,5,108,-1,-0.5,-0.5,0.25,0.5,-0.25
101,6,101,0,-0.5,-0.5,0.25,0.5,-0.25
102,5,305,0,-0.5,0.5,-0.25,0.0,-0.0
103,5,201,-1,-0.5,-0.5,0.25,-0.5,0.25
104,6,402,0,-0.5,0.5,-0.25,0.0,-0.0
105,4,205,0,-0.5,-0.5,0.25,-0.5,0.25
106,6,207,0,-0.5,-0.5,0.25,-0.5,0.25
107,6,104,0,-0.5,-0.5,0.25,0.5,-0.25
108,4,108,-1,-0.5,-0.5,0.25,0.5,-0.25
109,6,303,0,-0.5,0.5,-0.25,0.0,-0.0
110,6,405,0,-0.5,0.5,-0.25,0.0,-0.0
111,4,406,0,-0.5,0.5,-0.25,0.0,-0.0
112,6,205,0,-0.5,-0.5,0.25,-0.5,0.25
113,4,301,0,-0.5,0.5,-0.25,0.0,-0.0
114,4,103,-1,-0.5,-0.5,0.25,0.5,-0.25
115,6,401,0,-0.5,0.5,-0.25,0.0,-0.0
116,4,307,0,-0.5,0.5,-0.25,0.0,-0.0
117,6,403,0,-0.5,0.5,-0.25,0.0,-0.0
118,4,101,-1,-0.5,-0.5,0.25,0.5,-0.25
119,6,108,-1,-0.5,-0.5,0.25,0.5,-0.25
120,6,307,0,-0.5,0.5,-0.25,0.0,-0.0
121,6,407,0,-0.5,0.5,-0.25,0.0,-0.0
122,6,107,0,-0.5,-0.5,0.25,0.5,-0.25
123,6,208,0,-0.5,-0.5,0.25,-0.5,0.25
124,6,106,0,-0.5,-0.5,0.25,0.5,-0.25
125,4,308,-1,-0.5,0.5,-0.25,0.0,-0.0
126,6,203,0,-0.5,-0.5,0.25,-0.5,0.25
127,4,402,0,-0.5,0.5,-0.25,0.0,-0.0
128,6,308,0,-0.5,0.5,-0.25,0.0,-0.0
129,6,404,0,-0.5,0.5,-0.25,0.0,-0.0
130,4,408,0,-0.5,0.5,-0.25,0.0,-0.0
131,6,206,0,-0.5,-0.5,0.25,-0.5,0.25
132,6,103,0,-0.5,-0.5,0.25,0.5,-0.25
133,6,102,-1,-0.5,-0.5,0.25,0.5,-0.25
134,4,102,-1,-0.5,-0.5,0.25,0.5,-0.25
135,6,304,0,-0.5,0.5,-0.25,0.0,-0.0
136,6,406,0,-0.5,0.5,-0.25,0.0,-0.0
137,6,201,0,-0.5,-0.5,0.25,-0.5,0.25
138,4,405,0,-0.5,0.5,-0.25,0.0,-0.0
139,4,208,0,-0.5,-0.5,0.25,-0.5,0.25
140,4,403,0,-0.5,0.5,-0.25,0.0,-0.0
141,4,404,0,-0.5,0.5,-0.25,0.0,-0.0
142,4,305,0,-0.5,0.5,-0.25,0.0,-0.0
143,4,107,-1,-0.5,-0.5,0.25,0.5,-0.25
144,4,207,0,-0.5,-0.5,0.25,-0.5,0.25
145,4,303,0,-0.5,0.5,-0.25,0.0,-0.0
146,4,104,-1,-0.5,-0.5,0.25,0.5,-0.25
147,4,204,0,-0.5,-0.5,0.25,-0.5,0.25
148,4,206,0,-0.5,-0.5,0.25,-0.5,0.25
149,4,401,0,-0.5,0.5,-0.25,0.0,-0.0
150,4,105,0,-0.5,-0.5,0.25,0.5,-0.25
151,4,201,0,-0.5,-0.5,0.25,-0.5,0.25
152,4,106,-1,-0.5,-0.5,0.25,0.5,-0.25
153,4,304,-1,-0.5,0.5,-0.25,0.0,-0.0
154,9,302,0,-0.5,0.5,-0.25,0.0,-0.0
155,9,108,-1,-0.5,-0.5,0.25,0.5,-0.25
156,9,406,0,-0.5,0.5,-0.25,0.0,-0.0
157,9,307,0,-0.5,0.5,-0.25,0.0,-0.0
158,9,305,0,-0.5,0.5,-0.25,0.0,-0.0
159,9,201,0,-0.5,-0.5,0.25,-0.5,0.25
160,9,205,0,-0.5,-0.5,0.25,-0.5,0.25
161,9,304,-1,-0.5,0.5,-0.25,0.0,-0.0
162,9,407,0,-0.5,0.5,-0.25,0.0,-0.0
163,9,308,0,-0.5,0.5,-0.25,0.0,-0.0
164,9,303,0,-0.5,0.5,-0.25,0.0,-0.0
165,9,401,0,-0.5,0.5,-0.25,0.0,-0.0
166,9,206,0,-0.5,-0.5,0.25,-0.5,0.25
167,9,102,-1,-0.5,-0.5,0.25,0.5,-0.25
168,9,408,0,-0.5,0.5,-0.25,0.0,-0.0
169,9,203,0,-0.5,-0.5,0.25,-0.5,0.25
170,9,402,0,-0.5,0.5,-0.25,0.0,-0.0
171,9,104,0,-0.5,-0.5,0.25,0.5,-0.25
172,9,101,0,-0.5,-0.5,0.25,0.5,-0.25
173,9,106,0,-0.5,-0.5,0.25,0.5,-0.25
174,9,204,0,-0.5,-0.5,0.25,-0.5,0.25
175,9,403,0,-0.5,0.5,-0.25,0.0,-0.0
176,9,405,-1,-0.5,0.5,-0.25,0.0,-0.0
177,9,404,0,-0.5,0.5,-0.25,0.0,-0.0
178,9,103,0,-0.5,-0.5,0.25,0.5,-0.25
179,9,107,0,-0.5,-0.5,0.25,0.5,-0.25
180,9,105,0,-0.5,-0.5,0.25,0.5,-0.25
181,9,306,0,-0.5,0.5,-0.25,0.0,-0.0
182,9,301,0,-0.5,0.5,-0.25,0.0,-0.0
183,9,208,0,-0.5,-0.5,0.25,-0.5,0.25
184,9,202,0,-0.5,-0.5,0.25,-0.5,0.25
185,9,207,0,-0.5,-0.5,0.25,-0.5,0.25
186,10,303,-1,-0.5,0.5,-0.25,0.0,-0.0
187,10,108,-1,-0.5,-0.5,0.25,0.5,-0.25
188,10,206,0,-0.5,-0.5,0.25,-0.5,0.25
189,10,106,-1,-0.5,-0.5,0.25,0.5,-0.25
190,10,202,-1,-0.5,-0.5,0.25,-0.5,0.25
191,10,107,-1,-0.5,-0.5,0.25,0.5,-0.25
192,10,305,-1,-0.5,0.5,-0.25,0.0,-0.0
193,10,306,0,-0.5,0.5,-0.25,0.0,-0.0
194,10,402,0,-0.5,0.5,-0.25,0.0,-0.0
195,10,205,0,-0.5,-0.5,0.25,-0.5,0.25
196,10,403,0,-0.5,0.5,-0.25,0.0,-0.0
197,10,101,-1,-0.5,-0.5,0.25,0.5,-0.25
198,10,207,-1,-0.5,-0.5,0.25,-0.5,0.25
199,10,404,0,-0.5,0.5,-0.25,0.0,-0.0
200,10,208,0,-0.5,-0.5,0.25,-0.5,0.25
201,10,301,0,-0.5,0.5,-0.25,0.0,-0.0
202,10,103,-1,-0.5,-0.5,0.25,0.5,-0.25
203,10,407,0,-0.5,0.5,-0.25,0.0,-0.0
204,10,408,0,-0.5,0.5,-0.25,0.0,-0.0
205,10,203,0,-0.5,-0.5,0.25,-0.5,0.25
206,10,406,0,-0.5,0.5,-0.25,0.0,-0.0
207,10,401,0,-0.5,0.5,-0.25,0.0,-0.0
208,10,204,0,-0.5,-0.5,0.25,-0.5,0.25
209,10,304,0,-0.5,0.5,-0.25,0.0,-0.0
210,10,405,0,-0.5,0.5,-0.25,0.0,-0.0
211,10,308,0,-0.5,0.5,-0.25,0.0,-0.0
212,10,104,-1,-0.5,-0.5,0.25,0.5,-0.25
213,10,307,-1,-0.5,0.5,-0.25,0.0,-0.0
214,10,302,0,-0.5,0.5,-0.25,0.0,-0.0
215,10,201,0,-0.5,-0.5,0.25,-0.5,0.25
216,10,102,-1,-0.5,-0.5,0.25,0.5,-0.25
217,11,404,0,-0.5,0.5,-0.25,0.0,-0.0
218,11,203,0,-0.5,-0.5,0.25,-0.5,0.25
219,11,104,-1,-0.5,-0.5,0.25,0.5,-0.25
220,11,406,0,-0.5,0.5,-0.25,0.0,-0.0
221,11,206,0,-0.5,-0.5,0.25,-0.5,0.25
222,11,107,-1,-0.5,-0.5,0.25,0.5,-0.25
223,11,308,0,-0.5,0.5,-0.25,0.0,-0.0
224,11,403,0,-0.5,0.5,-0.25,0.0,-0.0
225,11,204,0,-0.5,-0.5,0.25,-0.5,0.25
226,11,303,0,-0.5,0.5,-0.25,0.0,-0.0
227,11,405,0,-0.5,0.5,-0.25,0.0,-0.0
228,11,205,0,-0.5,-0.5,0.25,-0.5,0.25
229,11,105,-1,-0.5,-0.5,0.25,0.5,-0.25
230,11,401,0,-0.5,0.5,-0.25,0.0,-0.0
231,11,302,0,-0.5,0.5,-0.25,0.0,-0.0
232,11,307,0,-0.5,0.5,-0.25,0.0,-0.0
233,11,407,-1,-0.5,0.5,-0.25,0.0,-0.0
234,11,402,-1,-0.5,0.5,-0.25,0.0,-0.0
235,11,106,0,-0.5,-0.5,0.25,0.5,-0.25
236,11,103,0,-0.5,-0.5,0.25,0.5,-0.25
237,11,202,0,-0.5,-0.5,0.25,-0.5,0.25
238,11,108,0,-0.5,-0.5,0.25,0.5,-0.25
239,11,207,0,-0.5,-0.5,0.25,-0.5,0.25
240,11,305,0,-0.5,0.5,-0.25,0.0,-0.0
241,11,306,0,-0.5,0.5,-0.25,0.0,-0.0
242,11,208,0,-0.5,-0.5,0.25,-0.5,0.25
243,11,304,0,-0.5,0.5,-0.25,0.0,-0.0
244,11,201,0,-0.5,-0.5,0.25,-0.5,0.25
245,11,408,0,-0.5,0.5,-0.25,0.0,-0.0
246,11,101,0,-0.5,-0.5,0.25,0.5,-0.25
247,11,301,0,-0.5,0.5,-0.25,0.0,-0.0
248,13,301,-1,-0.5,0.5,-0.25,0.0,-0.0
249,13,104,-1,-0.5,-0.5,0.25,0.5,-0.25
250,13,208,0,-0.5,-0.5,0.25,-0.5,0.25
251,13,408,0,-0.5,0.5,-0.25,0.0,-0.0
252,13,304,0,-0.5,0.5,-0.25,0.0,-0.0
253,13,303,0,-0.5,0.5,-0.25,0.0,-0.0
254,13,205,0,-0.5,-0.5,0.25,-0.5,0.25
255,13,107,-1,-0.5,-0.5,0.25,0.5,-0.25
256,13,401,0,-0.5,0.5,-0.25,0.0,-0.0
257,13,203,0,-0.5,-0.5,0.25,-0.5,0.25
258,13,302,0,-0.5,0.5,-0.25,0.0,-0.0
259,13,307,0,-0.5,0.5,-0.25,0.0,-0.0
260,13,207,0,-0.5,-0.5,0.25,-0.5,0.25
261,13,103,-1,-0.5,-0.5,0.25,0.5,-0.25
262,13,202,0,-0.5,-0.5,0.25,-0.5,0.25
263,13,201,0,-0.5,-0.5,0.25,-0.5,0.25
264,13,108,-1,-0.5,-0.5,0.25,0.5,-0.25
265,13,106,-1,-0.5,-0.5,0.25,0.5,-0.25
266,13,405,0,-0.5,0.5,-0.25,0.0,-0.0
267,13,102,-1,-0.5,-0.5,0.25,0.5,-0.25
268,13,404,0,-0.5,0.5,-0.25,0.0,-0.0
269,13,402,0,-0.5,0.5,-0.25,0.0,-0.0
270,13,306,0,-0.5,0.5,-0.25,0.0,-0.0
271,13,407,0,-0.5,0.5,-0.25,0.0,-0.0
272,13,206,0,-0.5,-0.5,0.25,-0.5,0.25
273,13,105,0,-0.5,-0.5,0.25,0.5,-0.25
274,13,403,0,-0.5,0.5,-0.25,0.0,-0.0
275,13,101,-1,-0.5,-0.5,0.25,0.5,-0.25
276,13,406,0,-0.5,0.5,-0.25,0.0,-0.0
277,13,308,0,-0.5,0.5,-0.25,0.0,-0.0
278,13,305,0,-0.5,0.5,-0.25,0.0,-0.0
279,17,405,0,-0.5,0.5,-0.25,0.0,-0.0
280,17,206,0,-0.5,-0.5,0.25,-0.5,0.25
281,17,306,0,-0.5,0.5,-0.25,0.0,-0.0
282,17,207,0,-0.5,-0.5,0.25,-0.5,0.25
283,17,302,0,-0.5,0.5,-0.25,0.0,-0.0
284,17,401,0,-0.5,0.5,-0.25,0.0,-0.0
285,17,301,0,-0.5,0.5,-0.25,0.0,-0.0
286,17,104,0,-0.5,-0.5,0.25,0.5,-0.25
287,17,307,0,-0.5,0.5,-0.25,0.0,-0.0
288,17,201,0,-0.5,-0.5,0.25,-0.5,0.25
289,17,304,0,-0.5,0.5,-0.25,0.0,-0.0
290,17,404,0,-0.5,0.5,-0.25,0.0,-0.0
291,17,406,0,-0.5,0.5,-0.25,0.0,-0.0
292,17,308,0,-0.5,0.5,-0.25,0.0,-0.0
293,17,107,-1,-0.5,-0.5,0.25,0.5,-0.25
294,17,305,0,-0.5,0.5,-0.25,0.0,-0.0
295,17,101,0,-0.5,-0.5,0.25,0.5,-0.25
296,17,204,0,-0.5,-0.5,0.25,-0.5,0.25
297,17,108,0,-0.5,-0.5,0.25,0.5,-0.25
298,17,103,0,-0.5,-0.5,0.25,0.5,-0.25
299,17,106,0,-0.5,-0.5,0.25,0.5,-0.25
300,17,402,0,-0.5,0.5,-0.25,0.0,-0.0
301,17,408,0,-0.5,0.5,-0.25,0.0,-0.0
302,17,407,0,-0.5,0.5,-0.25,0.0,-0.0
303,17,102,0,-0.5,-0.5,0.25,0.5,-0.25
304,17,303,0,-0.5,0.5,-0.25,0.0,-0.0
305,17,208,0,-0.5,-0.5,0.25,-0.5,0.25
306,17,203,0,-0.5,-0.5,0.25,-0.5,0.25
307,17,202,0,-0.5,-0.5,0.25,-0.5,0.25
308,17,403,0,-0.5,0.5,-0.25,0.0,-0.0
309,17,205,0,-0.5,-0.5,0.25,-0.5,0.25
310,18,205,-1,-0.5,-0.5,0.25,-0.5,0.25
311,18,303,0,-0.5,0.5,-0.25,0.0,-0.0
312,18,101,-1,-0.5,-0.5,0.25,0.5,-0.25
313,18,202,0,-0.5,-0.5,0.25,-0.5,0.25
314,18,403,0,-0.5,0.5,-0.25,0.0,-0.0
315,18,401,0,-0.5,0.5,-0.25,0.0,-0.0
316,18,204,0,-0.5,-0.5,0.25,-0.5,0.25
317,18,107,0,-0.5,-0.5,0.25,0.5,-0.25
318,18,407,0,-0.5,0.5,-0.25,0.0,-0.0
319,18,307,0,-0.5,0.5,-0.25,0.0,-0.0
320,18,304,0,-0.5,0.5,-0.25,0.0,-0.0
321,18,404,0,-0.5,0.5,-0.25,0.0,-0.0
322,18,108,-1,-0.5,-0.5,0.25,0.5,-0.25
323,18,408,0,-0.5,0.5,-0.25,0.0,-0.0
324,18,206,0,-0.5,-0.5,0.25,-0.5,0.25
325,18,208,-1,-0.5,-0.5,0.25,-0.5,0.25
326,18,308,0,-0.5,0.5,-0.25,0.0,-0.0
327,18,103,0,-0.5,-0.5,0.25,0.5,-0.25
328,18,102,0,-0.5,-0.5,0.25,0.5,-0.25
329,18,301,0,-0.5,0.5,-0.25,0.0,-0.0
330,18,104,0,-0.5,-0.5,0.25,0.5,-0.25
331,18,201,0,-0.5,-0.5,0.25,-0.5,0.25
332,18,203,0,-0.5,-0.5,0.25,-0.5,0.25
333,18,405,0,-0.5,0.5,-0.25,0.0,-0.0
334,18,106,0,-0.5,-0.5,0.25,0.5,-0.25
335,18,406,0,-0.5,0.5,-0.25,0.0,-0.0
336,18,302,0,-0.5,0.5,-0.25,0.0,-0.0
337,18,207,0,-0.5,-0.5,0.25,-0.5,0.25
338,18,306,0,-0.5,0.5,-0.25,0.0,-0.0
339,18,402,0,-0.5,0.5,-0.25,0.0,-0.0
340,21,408,0,-0.5,0.5,-0.25,0.0,-0.0
341,21,307,-1,-0.5,0.5,-0.25,0.0,-0.0
342,21,206,0,-0.5,-0.5,0.25,-0.5,0.25
343,21,101,-1,-0.5,-0.5,0.25,0.5,-0.25
344,21,208,0,-0.5,-0.5,0.25,-0.5,0.25
345,21,407,0,-0.5,0.5,-0.25,0.0,-0.0
346,21,401,0,-0.5,0.5,-0.25,0.0,-0.0
347,21,302,0,-0.5,0.5,-0.25,0.0,-0.0
348,21,107,-1,-0.5,-0.5,0.25,0.5,-0.25
349,21,108,-1,-0.5,-0.5,0.25,0.5,-0.25
350,21,303,0,-0.5,0.5,-0.25,0.0,-0.0
351,21,304,0,-0.5,0.5,-0.25,0.0,-0.0
352,21,201,0,-0.5,-0.5,0.25,-0.5,0.25
353,21,305,0,-0.5,0.5,-0.25,0.0,-0.0
354,21,207,0,-0.5,-0.5,0.25,-0.5,0.25
355,21,405,0,-0.5,0.5,-0.25,0.0,-0.0
356,21,102,-1,-0.5,-0.5,0.25,0.5,-0.25
357,21,103,-1,-0.5,-0.5,0.25,0.5,-0.25
358,21,204,0,-0.5,-0.5,0.25,-0.5,0.25
359,21,104,0,-0.5,-0.5,0.25,0.5,-0.25
360,21,203,0,-0.5,-0.5,0.25,-0.5,0.25
361,21,404,0,-0.5,0.5,-0.25,0.0,-0.0
362,21,406,0,-0.5,0.5,-0.25,0.0,-0.0
363,21,402,0,-0.5,0.5,-0.25,0.0,-0.0
364,21,301,0,-0.5,0.5,-0.25,0.0,-0.0
365,22,101,0,-0.5,-0.5,0.25,0.5,-0.25
366,21,202,0,-0.5,-0.5,0.25,-0.5,0.25
367,21,306,0,-0.5,0.5,-0.25,0.0,-0.0
368,22,208,0,-0.5,-0.5,0.25,-0.5,0.25
369,21,403,0,-0.5,0.5,-0.25,0.0,-0.0
370,21,205,0,-0.5,-0.5,0.25,-0.5,0.25
371,22,408,0,-0.5,0.5,-0.25,0.0,-0.0
372,21,105,0,-0.5,-0.5,0.25,0.5,-0.25
373,21,308,0,-0.5,0.5,-0.25,0.0,-0.0
374,22,405,-1,-0.5,0.5,-0.25,0.0,-0.0
375,22,204,0,-0.5,-0.5,0.25,-0.5,0.25
376,22,404,-1,-0.5,0.5,-0.25,0.0,-0.0
377,22,105,0,-0.5,-0.5,0.25,0.5,-0.25
378,22,303,0,-0.5,0.5,-0.25,0.0,-0.0
379,22,307,0,-0.5,0.5,-0.25,0.0,-0.0
380,22,202,0,-0.5,-0.5,0.25,-0.5,0.25
381,22,205,0,-0.5,-0.5,0.25,-0.5,0.25
382,22,407,-2,-0.5,0.5,-0.25,0.0,-0.0
383,22,201,0,-0.5,-0.5,0.25,-0.5,0.25
384,22,308,0,-0.5,0.5,-0.25,0.0,-0.0
385,22,104,-1,-0.5,-0.5,0.25,0.5,-0.25
386,22,107,-1,-0.5,-0.5,0.25,0.5,-0.25
387,22,403,-1,-0.5,0.5,-0.25,0.0,-0.0
388,22,402,0,-0.5,0.5,-0.25,0.0,-0.0
389,22,302,0,-0.5,0.5,-0.25,0.0,-0.0
390,22,102,-1,-0.5,-0.5,0.25,0.5,-0.25
391,22,206,0,-0.5,-0.5,0.25,-0.5,0.25
392,22,401,0,-0.5,0.5,-0.25,0.0,-0.0
393,22,304,-1,-0.5,0.5,-0.25,0.0,-0.0
394,22,103,-1,-0.5,-0.5,0.25,0.5,-0.25
395,22,108,-1,-0.5,-0.5,0.25,0.5,-0.25
396,22,207,-1,-0.5,-0.5,0.25,-0.5,0.25
397,22,305,0,-0.5,0.5,-0.25,0.0,-0.0
398,22,406,0,-0.5,0.5,-0.25,0.0,-0.0
399,22,301,0,-0.5,0.5,-0.25,0.0,-0.0
400,24,208,-1,-0.5,-0.5,0.25,-0.5,0.25
401,24,102,-1,-0.5,-0.5,0.25,0.5,-0.25
402,24,205,0,-0.5,-0.5,0.25,-0.5,0.25
403,24,404,-1,-0.5,0.5,-0.25,0.0,-0.0
404,24,303,0,-0.5,0.5,-0.25,0.0,-0.0
405,24,302,0,-0.5,0.5,-0.25,0.0,-0.0
406,24,308,0,-0.5,0.5,-0.25,0.0,-0.0
407,24,407,0,-0.5,0.5,-0.25,0.0,-0.0
408,24,307,0,-0.5,0.5,-0.25,0.0,-0.0
409,24,203,-1,-0.5,-0.5,0.25,-0.5,0.25
410,24,201,0,-0.5,-0.5,0.25,-0.5,0.25
411,24,408,0,-0.5,0.5,-0.25,0.0,-0.0
412,24,405,0,-0.5,0.5,-0.25,0.0,-0.0
413,24,204,0,-0.5,-0.5,0.25,-0.5,0.25
414,24,106,-1,-0.5,-0.5,0.25,0.5,-0.25
415,24,202,0,-0.5,-0.5,0.25,-0.5,0.25
416,24,403,0,-0.5,0.5,-0.25,0.0,-0.0
417,24,402,0,-0.5,0.5,-0.25,0.0,-0.0
418,24,304,0,-0.5,0.5,-0.25,0.0,-0.0
419,24,103,-1,-0.5,-0.5,0.25,0.5,-0.25
420,24,206,0,-0.5,-0.5,0.25,-0.5,0.25
421,24,104,-1,-0.5,-0.5,0.25,0.5,-0.25
422,24,305,-1,-0.5,0.5,-0.25,0.0,-0.0
423,24,207,0,-0.5,-0.5,0.25,-0.5,0.25
424,24,108,-1,-0.5,-0.5,0.25,0.5,-0.25
425,24,401,0,-0.5,0.5,-0.25,0.0,-0.0
426,24,105,-1,-0.5,-0.5,0.25,0.5,-0.25
427,24,406,0,-0.5,0.5,-0.25,0.0,-0.0
428,24,101,-1,-0.5,-0.5,0.25,0.5,-0.25
429,24,301,0,-0.5,0.5,-0.25,0.0,-0.0
430,28,407,0,-0.5,0.5,-0.25,0.0,-0.0
431,28,303,0,-0.5,0.5,-0.25,0.0,-0.0
432,28,101,-1,-0.5,-0.5,0.25,0.5,-0.25
433,26,401,0,-0.5,0.5,-0.25,0.0,-0.0
434,28,104,0,-0.5,-0.5,0.25,0.5,-0.25
435,26,108,-1,-0.5,-0.5,0.25,0.5,-0.25
436,28,205,0,-0.5,-0.5,0.25,-0.5,0.25
437,26,201,0,-0.5,-0.5,0.25,-0.5,0.25
438,28,201,0,-0.5,-0.5,0.25,-0.5,0.25
439,26,408,0,-0.5,0.5,-0.25,0.0,-0.0
440,26,203,0,-0.5,-0.5,0.25,-0.5,0.25
441,28,203,0,-0.5,-0.5,0.25,-0.5,0.25
442,28,207,0,-0.5,-0.5,0.25,-0.5,0.25
443,26,301,0,-0.5,0.5,-0.25,0.0,-0.0
444,28,305,-1,-0.5,0.5,-0.25,0.0,-0.0
445,26,102,-1,-0.5,-0.5,0.25,0.5,-0.25
446,28,401,0,-0.5,0.5,-0.25,0.0,-0.0
447,26,303,0,-0.5,0.5,-0.25,0.0,-0.0
448,28,106,-1,-0.5,-0.5,0.25,0.5,-0.25
449,28,102,-1,-0.5,-0.5,0.25,0.5,-0.25
450,26,105,-1,-0.5,-0.5,0.25,0.5,-0.25
451,26,206,0,-0.5,-0.5,0.25,-0.5,0.25
452,26,406,0,-0.5,0.5,-0.25,0.0,-0.0
453,26,404,0,-0.5,0.5,-0.25,0.0,-0.0
454,28,108,0,-0.5,-0.5,0.25,0.5,-0.25
455,28,302,0,-0.5,0.5,-0.25,0.0,-0.0
456,26,308,0,-0.5,0.5,-0.25,0.0,-0.0
457,26,402,0,-0.5,0.5,-0.25,0.0,-0.0
458,28,406,0,-0.5,0.5,-0.25,0.0,-0.0
459,28,202,0,-0.5,-0.5,0.25,-0.5,0.25
460,26,207,0,-0.5,-0.5,0.25,-0.5,0.25
461,28,304,0,-0.5,0.5,-0.25,0.0,-0.0
462,28,404,0,-0.5,0.5,-0.25,0.0,-0.0
463,26,104,0,-0.5,-0.5,0.25,0.5,-0.25
464,26,407,0,-0.5,0.5,-0.25,0.0,-0.0
465,28,204,0,-0.5,-0.5,0.25,-0.5,0.25
466,28,307,0,-0.5,0.5,-0.25,0.0,-0.0
467,28,301,0,-0.5,0.5,-0.25,0.0,-0.0
468,26,302,0,-0.5,0.5,-0.25,0.0,-0.0
469,28,105,0,-0.5,-0.5,0.25,0.5,-0.25
470,26,305,0,-0.5,0.5,-0.25,0.0,-0.0
471,28,206,0,-0.5,-0.5,0.25,-0.5,0.25
472,26,208,0,-0.5,-0.5,0.25,-0.5,0.25
473,28,408,0,-0.5,0.5,-0.25,0.0,-0.0
474,26,403,0,-0.5,0.5,-0.25,0.0,-0.0
475,28,403,0,-0.5,0.5,-0.25,0.0,-0.0
476,27,404,0,-0.5,0.5,-0.25,0.0,-0.0
477,28,107,-1,-0.5,-0.5,0.25,0.5,-0.25
478,28,306,0,-0.5,0.5,-0.25,0.0,-0.0
479,26,107,-1,-0.5,-0.5,0.25,0.5,-0.25
480,27,206,0,-0.5,-0.5,0.25,-0.5,0.25
481,28,405,0,-0.5,0.5,-0.25,0.0,-0.0
482,26,405,0,-0.5,0.5,-0.25,0.0,-0.0
483,27,401,0,-0.5,0.5,-0.25,0.0,-0.0
484,28,208,-1,-0.5,-0.5,0.25,-0.5,0.25
485,26,307,0,-0.5,0.5,-0.25,0.0,-0.0
486,27,305,0,-0.5,0.5,-0.25,0.0,-0.0
487,28,103,0,-0.5,-0.5,0.25,0.5,-0.25
488,26,306,0,-0.5,0.5,-0.25,0.0,-0.0
489,28,308,0,-0.5,0.5,-0.25,0.0,-0.0
